resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
RITO-VO-KAPU-KAME_KAKATODX,"Eliptyczny korek, stal gatunku 20, ciśnienie nominalne 10 MPa, średnica nominalna 400 mm, średnica zewnętrzna 426 mm, grubość ścianki 10,0 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,273.30890400000004,273.30890400000004,273.30890400000004,273.30890400000004,1,PLN,5466.178080000001,20.0,1,1,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,ZAMYKANIE I ZAMKNIĘCIE CZYNNYCH INSTALACJI GAZOWYCH
RITO-VO-KAPU-KAME_KAKATOME,"Eliptyczny korek, stal klasy 20, ciśnienie nominalne 10 MPa, średnica nominalna 250 mm, średnica zewnętrzna 273 mm, grubość ścianki 8,0 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,105.79496400000001,105.79496400000001,105.79496400000001,105.79496400000001,1,PLN,2115.89928,20.0,1,1,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,ZAMYKANIE I ZAMKNIĘCIE CZYNNYCH INSTALACJI GAZOWYCH
RITO-VO-KAPU-KAME_KAKATOTO,"Eliptyczny korek, stal klasy 20, ciśnienie nominalne 10 MPa, średnica nominalna 300 mm, średnica zewnętrzna 325 mm, grubość ścianki 10,0 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,209.80198799999997,209.80198799999997,209.80198799999997,209.80198799999997,1,PLN,4196.03976,20.0,1,1,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,ZAMYKANIE I ZAMKNIĘCIE CZYNNYCH INSTALACJI GAZOWYCH
RITO-VO-KAPU-KANE,Elementy zespawane ze stali,Other,Zaopatrzenie w wodę – rurociągi zewnętrzne,Sztuka,3504.106164558825,1372.31574367041,24822.010373442976,1372.31574367041,44,PLN,69197.42300707499,10.345454545454546,44,44,Zaopatrzenie w wodę – rurociągi zewnętrzne,RIRI,MONTAŻ ARMATURY,ELEMENTY FORMOWE
RITO-VO-KAPU-KANE_KAKADXNE,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 200 mm, średnica zewnętrzna 219 mm, grubość ścianki 8 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,456.86718,456.86718,456.86718,456.86718,1,PLN,456.86718,1.0,1,1,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-KANE_KAKADXPU,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 200 mm, średnica zewnętrzna 219 mm, grubość ścianki 6 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,325.166688,325.166688,325.166688,325.166688,4,PLN,2438.75016,7.5,4,4,Linia dalekosiężna i linie polowe,RISA,CZYSZCZENIE KAWERNY I BADANIE RUR,Montaż i demontaż tymczasowej instalacji do prób pneumatycznych oraz czyszczenia rurociągów o średnicy nominalnej 100–1400 mm przez dmuchanie powietrzem
RITO-VO-KAPU-KANE_KAKADXSA,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 200 mm, średnica zewnętrzna 219 mm, grubość ścianki 7 mm",Material,Wewnętrzne rurociągi,Sztuka,392.42510999999996,392.42511,392.42511,392.42511,3,PLN,5101.52643,13.0,3,3,Wewnętrzne rurociągi,MENE,RURY STALOWE,Układanie rur grzewczych i gazowych z bezszwowych rur stalowych
RITO-VO-KAPU-KANE_KAKADXTO,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 200 mm, średnica zewnętrzna 219 mm, grubość ścianki 5 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,284.839632,284.839632,284.839632,284.839632,2,PLN,1139.358528,4.0,2,2,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,MONTAŻ ELEKTROWNI STALOWYCH I ZAWORÓW ZASUWOWYCH NA RURACH GAZOWYCH
RITO-VO-KAPU-KANE_KAKALIME,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 80 mm, średnica zewnętrzna 89 mm, grubość ścianki 6 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,59.890446000000004,59.890446000000004,59.890446000000004,59.890446000000004,1,PLN,299.45223000000004,5.0,1,1,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-KANE_KAKALIPU,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 100 mm, średnica zewnętrzna 108 mm, grubość ścianki 6 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,84.64995,84.64995,84.64995,84.64995,13,PLN,114.60300923076922,1.353846153846154,13,13,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-KANE_KAKALIRI,"90°-odgałek z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 100 mm, średnica zewnętrzna 108 mm, grubość ścianki 4 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,60.647202,60.64720200000001,60.64720200000001,60.64720200000001,11,PLN,498.40973280000003,8.218181818181819,11,11,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,MONTAŻ ELEKTROWNI STALOWYCH I ZAWORÓW ZASUWOWYCH NA RURACH GAZOWYCH
RITO-VO-KAPU-KANE_KAKALIVO,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 125 mm, średnica zewnętrzna 133 mm, grubość ścianki 4 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,93.744882,93.744882,93.744882,93.744882,1,PLN,187.489764,2.0,1,1,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,"MONTAŻ ZBIORNIKÓW KONDENSATU, HYDRAULICZNYCH ZAMKNIĘĆ I KOMPENSATORÓW NA RURACH GAZOWYCH"
RITO-VO-KAPU-KANE_KAKANEDX,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 80 mm, średnica zewnętrzna 89 mm, grubość ścianki 3,5 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,28.340927999999998,28.340927999999998,28.340927999999998,28.340927999999998,16,PLN,79.5317292,2.80625,16,16,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,MONTAŻ ELEKTROWNI STALOWYCH I ZAWORÓW ZASUWOWYCH NA RURACH GAZOWYCH
RITO-VO-KAPU-KANE_KAKANENE,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 65 mm, średnica zewnętrzna 76 mm, grubość ścianki 3,5 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,19.768518,19.768518,19.768518,19.768518,1,PLN,39.537036,2.0,1,1,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,"MONTAŻ ZBIORNIKÓW KONDENSATU, HYDRAULICZNYCH ZAMKNIĘĆ I KOMPENSATORÓW NA RURACH GAZOWYCH"
RITO-VO-KAPU-KANE_KAKANEPU,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 50 mm, średnica zewnętrzna 57 mm, grubość ścianki 4 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,20.558538000000002,20.558538000000002,20.558538000000002,20.558538000000002,17,PLN,9.432740964705886,0.4588235294117647,17,17,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,INNE URZĄDZENIA NA RURACH GAZOWYCH
RITO-VO-KAPU-KANE_KAKANETO,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 50 mm, średnica zewnętrzna 57 mm, grubość ścianki 3 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,10.428264000000002,10.428264000000002,10.428264000000002,10.428264000000002,5,PLN,125.13916800000001,12.0,5,5,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,MONTAŻ ELEKTROWNI STALOWYCH I ZAWORÓW ZASUWOWYCH NA RURACH GAZOWYCH
RITO-VO-KAPU-KANE_KAKAVONE,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du do ciśnienia do 16 MPa, średnica nominalna 150 mm, średnica zewnętrzna 159 mm, grubość ścianki 6 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,208.71635400000008,208.71635400000002,208.71635400000002,208.71635400000002,7,PLN,131.19313680000002,0.6285714285714287,7,7,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-KANE_KAKAVOSA,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 150 mm, średnica zewnętrzna 159 mm, grubość ścianki 5 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,184.05109800000002,184.05109800000002,184.05109800000002,184.05109800000002,5,PLN,2134.9927368000003,11.6,5,5,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,MONTAŻ ELEKTROWNI STALOWYCH I ZAWORÓW ZASUWOWYCH NA RURACH GAZOWYCH
RITO-VO-KAPU-KANE_KAMEKAKA,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 250 mm, średnica zewnętrzna 273 mm, grubość ścianki 6 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,603.20106,603.20106,603.20106,603.20106,2,PLN,2412.80424,4.0,2,2,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,MONTAŻ ELEKTROWNI STALOWYCH I ZAWORÓW ZASUWOWYCH NA RURACH GAZOWYCH
RITO-VO-KAPU-KANE_KAMEKALI,"90°-odgałęzienie z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 300 mm, średnica zewnętrzna 325 mm, grubość ścianki 8 mm",Material,Wewnętrzne rurociągi,Sztuka,984.7793340000002,984.7793340000002,984.7793340000002,984.7793340000002,10,PLN,4874.657703300001,4.95,10,10,Wewnętrzne rurociągi,MENE,RURY STALOWE,Układanie rur grzewczych i gazowych z bezszwowych rur stalowych
RITO-VO-KAPU-KANE_KAMEKAME,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 250 mm, średnica zewnętrzna 273 mm, grubość ścianki 7 mm",Material,Wewnętrzne rurociągi,Sztuka,703.7719920000001,703.7719920000001,703.7719920000001,703.7719920000001,1,PLN,7741.491912,11.0,1,1,Wewnętrzne rurociągi,MENE,RURY STALOWE,Układanie rur grzewczych i wodociągowych z rur stalowych spawanych elektrycznie
RITO-VO-KAPU-KANE_KAMEKANE,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 300 mm, średnica zewnętrzna 325 mm, grubość ścianki 7 mm",Material,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,673.2813780000001,673.2813780000001,673.2813780000001,673.2813780000001,2,PLN,2693.1255120000005,4.0,2,2,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,MONTAŻ ELEKTROWNI STALOWYCH I ZAWORÓW ZASUWOWYCH NA RURACH GAZOWYCH
RITO-VO-KAPU-KANE_KAMEKARI,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 250 mm, średnica zewnętrzna 273 mm, grubość ścianki 9 mm",Material,Wewnętrzne rurociągi,Sztuka,821.75247,821.75247,821.75247,821.75247,3,PLN,13695.8745,16.666666666666668,3,3,Wewnętrzne rurociągi,MENE,RURY STALOWE,Układanie rur grzewczych i gazowych z bezszwowych rur stalowych
RITO-VO-KAPU-KANE_KAMEMEKA,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 300 mm, średnica zewnętrzna 325 mm, grubość ścianki 12 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,1505.1987720000002,1505.1987720000002,1505.1987720000002,1505.1987720000002,4,PLN,1505.1987720000002,1.0,4,4,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-KANE_KAMEMELI,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 400 mm, średnica zewnętrzna 426 mm, grubość ścianki 9 mm",Material,Wewnętrzne rurociągi,Sztuka,2198.011662,2198.011662,2198.011662,2198.011662,4,PLN,22529.619535499998,10.25,4,4,Wewnętrzne rurociągi,MENE,RURY STALOWE,Układanie rur grzewczych i wodociągowych z rur stalowych spawanych elektrycznie
RITO-VO-KAPU-KANE_KAMEMETO,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 350 mm, średnica zewnętrzna 377 mm, grubość ścianki 9 mm",Material,Wewnętrzne rurociągi,Sztuka,1445.7435300000004,1445.7435300000002,1445.7435300000002,1445.7435300000002,3,PLN,20240.409420000004,14.0,3,3,Wewnętrzne rurociągi,MENE,RURY STALOWE,Układanie rur grzewczych i gazowych z bezszwowych rur stalowych
RITO-VO-KAPU-KANE_KAMEMEVO,"Odgałęzienie 90° z promieniem krzywizny R=1,5 Du dla ciśnienia do 16 MPa, średnica nominalna 400 mm, średnica zewnętrzna 426 mm, grubość ścianki 10 mm",Material,Wewnętrzne rurociągi,Sztuka,2439.5554260000004,2439.5554260000004,2439.5554260000004,2439.5554260000004,2,PLN,6342.844107600001,2.6,2,2,Wewnętrzne rurociągi,MENE,RURY STALOWE,Układanie rur grzewczych i gazowych z bezszwowych rur stalowych
RITO-VO-KAPU-KAPU,złączki,Other,Zaopatrzenie w wodę – rurociągi zewnętrzne,Sztuka,10517.736144985742,10517.736144985742,10517.736144985742,10517.736144985742,16,PLN,105177.36144985742,10.0,16,16,Zaopatrzenie w wodę – rurociągi zewnętrzne,RIRI,MONTAŻ ARMATURY,ELEMENTY FORMOWE
RITO-VO-KAPU-KARI,Rozdzielacz,Other,Wewnętrzne rurociągi,kompletny,4122.713259432076,4122.713259432076,4122.713259432076,4122.713259432076,1,PLN,41227.132594320756,10.0,1,1,Wewnętrzne rurociągi,MENE,INNE PRACE,Instalacja kolektora rozdzielczego dla systemów grzewczych i wodociągowych
RITO-VO-KAPU-KAVO,Przejścia,Other,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,474.48668871615007,474.48668871615,474.48668871615,474.48668871615,7,PLN,3660.3258843817284,7.714285714285714,7,7,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,GAZOCIĄGI W MIASTACH I OSIEDLACH,WPROWADZENIE RUR GAZOWYCH DO BUDYNKU
RITO-VO-KAPU-KAVO_KAKANEVO,"Koncentryczne złącze spawane bezszwowe, ciśnienie nominalne 16 MPa, średnica zewnętrzna i grubość 108 x 6-57 x 4 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,63.127625,63.12762500000001,63.12762500000001,63.12762500000001,3,PLN,126.25525,2.0,3,3,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-MEME,Kształtki i elementy łączące do elastycznych rur izolowanych termicznie,Other,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,Sztuka,1954.21315536018,1954.21315536018,1954.21315536018,1954.21315536018,8,PLN,,,8,8,Zaopatrzenie w ciepło i rurociągi gazowe – rurociągi zewnętrzne,RIPU,DOSTAWA CIEPŁA – SIECI ZEWNĘTRZNE,UKŁADANIE RUR GRZEWCZYCH Z IZOLACJĄ Z PIANKI POLIURETANOWEJ
RITO-VO-KAPU-MERI,T-kolanka,Other,Zaopatrzenie w wodę – rurociągi zewnętrzne,Sztuka,2522.5157475804003,2522.5157475804,2522.5157475804,2522.5157475804,50,PLN,23610.74739735255,9.36,50,50,Zaopatrzenie w wodę – rurociągi zewnętrzne,RIRI,MONTAŻ ARMATURY,ELEMENTY FORMOWE
RITO-VO-KAPU-MERI_KAKAMERI,"Prosty trójnik z żeliwa, średnica 25 mm",Material,Wewnętrzne rurociągi,Sztuka,4.32817,4.32817,4.32817,4.32817,4,PLN,4.32817,1.0,4,4,Wewnętrzne rurociągi,MENE,WODOMIERZE I WODOMIERZE (LICZNIKI),"Montaż wodomierzy z wykonaniem instalacji rurowej w miejscu montażu, z obejściem"
RITO-VO-KAPU-MERI_KAMEMETO,"Bezszwowy spawany trójnik z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 50 mm, średnica zewnętrzna i grubość ścianki 57,0 x 4,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,43.08876000000001,43.08876000000001,43.08876000000001,43.08876000000001,6,PLN,12.926628000000003,0.3,6,6,Linia dalekosiężna i linie polowe,RISA,CZYSZCZENIE KAWERNY I BADANIE RUR,Montaż i demontaż tymczasowego punktu przyłączeniowego dla urządzeń napełniających i ciśnieniowych podczas płukania i badania głównych rurociągów o średnicy nominalnej 100–1400 mm z wodą
RITO-VO-KAPU-MERI_KAMEMEVO,"Bezszwowy spawany trójnik z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 80 mm, średnica zewnętrzna i grubość ścianki 89 x 3,5 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,59.715920000000004,59.715920000000004,59.715920000000004,59.715920000000004,6,PLN,26.872163999999998,0.4499999999999999,6,6,Linia dalekosiężna i linie polowe,RISA,CZYSZCZENIE KAWERNY I BADANIE RUR,Montaż i demontaż tymczasowej instalacji do prób pneumatycznych oraz czyszczenia rurociągów o średnicy nominalnej 100–1400 mm przez dmuchanie powietrzem
RITO-VO-KAPU-MERI_KAMEPUKA,"Bezszwowe spawane T-kolano z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 300 mm, średnica zewnętrzna i grubość ścianki 325 x 10,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,1321.78761,1321.78761,1321.78761,1321.78761,1,PLN,1321.78761,1.0,1,1,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-MERI_KAMEPUME,"Bezszwowy spawany trójnik z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 300 mm, średnica zewnętrzna i grubość 325 x 12,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,1505.12285,1505.12285,1505.12285,1505.12285,3,PLN,1505.12285,1.0,3,3,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-MERI_KAMEPUNE,"Bezszwowy spawany trójnik z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 400 mm, średnica zewnętrzna i grubość 426 x 10,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,2099.2897749999997,2099.2897749999997,2099.2897749999997,2099.2897749999997,1,PLN,1259.5738649999998,0.6,1,1,Linia dalekosiężna i linie polowe,RISA,CZYSZCZENIE KAWERNY I BADANIE RUR,Montaż i demontaż tymczasowej instalacji do prób pneumatycznych oraz czyszczenia rurociągów o średnicy nominalnej 100–1400 mm przez dmuchanie powietrzem
RITO-VO-KAPU-MERI_KAMERIKA,"Bezszwowe spawane T-kolano z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 80 mm, średnica zewnętrzna i grubość ścianki 89 x 6,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,80.358355,80.358355,80.358355,80.358355,1,PLN,80.358355,1.0,1,1,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-MERI_KAMERIME,"Bezszwowy, równoprzepływowy, spawany trójnik, ciśnienie nominalne do 16 MPa, średnica nominalna 100 mm, średnica zewnętrzna i grubość ścianki 108 x 4,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,84.26451,84.26451,84.26451,84.26451,5,PLN,50.558706,0.6,5,5,Linia dalekosiężna i linie polowe,RISA,CZYSZCZENIE KAWERNY I BADANIE RUR,Montaż i demontaż tymczasowej instalacji do prób pneumatycznych oraz czyszczenia rurociągów o średnicy nominalnej 100–1400 mm przez dmuchanie powietrzem
RITO-VO-KAPU-MERI_KAMERITO,"Bezszwowy spawany trójnik z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 100 mm, średnica zewnętrzna i grubość ścianki 108 x 6,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,154.40821000000003,154.40821000000003,154.40821000000003,154.40821000000003,4,PLN,73.34389975,0.47500000000000003,4,4,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-MERI_KAMETODX,"Bezszwowy trójnik spawany z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 300 mm, średnica zewnętrzna i grubość ścianki 325 x 8,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,1105.2151000000001,1105.2151000000001,1105.2151000000001,1105.2151000000001,7,PLN,726.2842085714286,0.6571428571428571,7,7,Linia dalekosiężna i linie polowe,RISA,CZYSZCZENIE KAWERNY I BADANIE RUR,Montaż i demontaż tymczasowej instalacji do prób pneumatycznych oraz czyszczenia rurociągów o średnicy nominalnej 100–1400 mm przez dmuchanie powietrzem
RITO-VO-KAPU-MERI_KAMETOKA,"Bezszwowy spawany trójnik z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 150 mm, średnica zewnętrzna i grubość ścianki 159 x 6,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,261.39014000000003,261.39014000000003,261.39014000000003,261.39014000000003,5,PLN,198.65650640000004,0.76,5,5,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-MERI_KAMETORI,"Bezszwowy spawany trójnik z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 200 mm, średnica zewnętrzna i grubość 219 x 6,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,418.749705,418.749705,418.749705,418.749705,3,PLN,251.249823,0.6,3,3,Linia dalekosiężna i linie polowe,RISA,CZYSZCZENIE KAWERNY I BADANIE RUR,Montaż i demontaż tymczasowej instalacji do prób pneumatycznych oraz czyszczenia rurociągów o średnicy nominalnej 100–1400 mm przez dmuchanie powietrzem
RITO-VO-KAPU-MERI_KAMETOTO,"Bezszwowe spawane T-kolano z równym przejściem, ciśnienie nominalne do 16 MPa, średnica nominalna 200 mm, średnica zewnętrzna i grubość ścianki 219 x 8,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,533.98895,533.98895,533.98895,533.98895,1,PLN,533.98895,1.0,1,1,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
RITO-VO-KAPU-MERI_KARIKAVO,"Bezszwowy spawany trójnik przejściowy, średnica nominalna 150 x 100 mm, średnica zewnętrzna i grubość 159 x 8,0-108 x 5,0 mm",Material,Linia dalekosiężna i linie polowe,Sztuka,365.72420500000004,365.72420500000004,365.72420500000004,365.72420500000004,3,PLN,365.72420500000004,1.0,3,3,Linia dalekosiężna i linie polowe,RISA,MONTAŻ ZAWORÓW KOŃCOWYCH,Węzły liniowych zaworów gazowych
